sa2_code,sa2_name,state_name,industry_code,industry_label,opportunity_score,underserved_businesses,observed_businesses,expected_businesses_state_median_density,demand_index
126021499,"Hunters Hill - Woolwich","New South Wales",I,"Transport, Postal and Warehousing",26.2083,20.77,37,57.77,0.6615
801011007,"Evatt","Australian Capital Territory",M,"Professional, Scientific and Technical Services",26.2077,24.74,41,65.74,0.4595
213051588,"Truganina - South West","Victoria",S,"Other Services",26.2033,20.09,72,92.09,0.7041
101051539,"Goulburn","New South Wales",I,"Transport, Postal and Warehousing",26.1964,25.13,119,144.13,0.4423
106031125,"Williamtown - Medowie - Karuah","New South Wales",N,"Administrative and Support Services",26.1885,22.55,47,69.55,0.5613
102011035,"Narara","New South Wales",M,"Professional, Scientific and Technical Services",26.1811,22.35,50,72.35,0.5714
306011141,"Redlynch","Queensland",C,"Manufacturing",26.1684,19.43,21,40.43,0.747
406021143,"Roxby Downs","South Australia",L,"Rental, Hiring and Real Estate Services",26.1659,18.99,17,35.99,0.7776
111021217,"Edgeworth - Cameron Park","New South Wales",S,"Other Services",26.1613,19.88,61,80.88,0.7161
212021453,"Endeavour Hills - North","Victoria",H,"Accommodation and Food Services",26.161,22.28,24,46.28,0.5742
302031040,"Nundah","Queensland",G,"Retail Trade",26.1384,23.78,41,64.78,0.4993
123021705,"Ingleburn","New South Wales",Q,"Health Care and Social Assistance",26.1337,22.12,84,106.12,0.5812
318021482,"Kirwan - West","Queensland",C,"Manufacturing",26.1285,23.67,18,41.67,0.5038
213041573,"Eynesbury - Exford","Victoria",G,"Retail Trade",26.119,17.54,5,22.54,0.8892
404011095,"Seaton - Grange","South Australia",G,"Retail Trade",26.1166,21.86,58,79.86,0.5945
211031265,"Croydon Hills - Warranwood","Victoria",G,"Retail Trade",26.1023,20.39,85,105.39,0.68
111011207,"Belmont South - Blacksmiths","New South Wales",M,"Professional, Scientific and Technical Services",26.0956,27.06,30,57.06,0.3644
308051530,"Agnes Water - Miriam Vale","Queensland",Q,"Health Care and Social Assistance",26.0771,30.98,17,47.98,0.2418
311021308,"Edens Landing - Holmview","Queensland",C,"Manufacturing",26.071,19.64,11,30.64,0.7272
211011257,"Rowville - North","Victoria",Q,"Health Care and Social Assistance",26.0695,19.93,29,48.93,0.7079
206011107,"Brunswick West","Victoria",S,"Other Services",26.0667,22.78,48,70.78,0.5445
215021470,"Mildura - South","Victoria",I,"Transport, Postal and Warehousing",26.0556,29.43,77,106.43,0.2852
106021116,"Maitland - North","New South Wales",H,"Accommodation and Food Services",26.0548,20.49,14,34.49,0.6718
124031459,"Emu Plains - Leonay","New South Wales",G,"Retail Trade",26.0478,22.29,49,71.29,0.5687
301011003,"Birkdale","Queensland",Q,"Health Care and Social Assistance",26.0451,21.84,75,96.84,0.5926
312021352,"Sarina","Queensland",Q,"Health Care and Social Assistance",26.0349,26.5,49,75.5,0.3826
205021085,"Orbost","Victoria",M,"Professional, Scientific and Technical Services",26.0275,37.72,26,63.72,0.09
304041104,"Upper Kedron - Ferny Grove","Queensland",C,"Manufacturing",26.0248,17.64,17,34.64,0.8755
401031012,"Beaumont - Glen Osmond","South Australia",S,"Other Services",26.0106,18.89,24,42.89,0.7772
308031214,"Park Avenue","Queensland",M,"Professional, Scientific and Technical Services",26.01,25.14,21,46.14,0.4345
304011083,"Riverhills","Queensland",L,"Rental, Hiring and Real Estate Services",25.9879,20.54,16,36.54,0.6651
401041016,"Rostrevor - Magill","South Australia",C,"Manufacturing",25.987,18.33,57,75.33,0.818
201011484,"Sebastopol - Redan","Victoria",N,"Administrative and Support Services",25.983,31.76,26,57.76,0.2182
212021553,"Berwick - South East","Victoria",G,"Retail Trade",25.9181,17.63,97,114.63,0.8705
507051190,"Safety Bay - Shoalwater","Western Australia",S,"Other Services",25.912,27.68,33,60.68,0.336
125011582,"Auburn - Central","New South Wales",S,"Other Services",25.9116,23.32,72,95.32,0.5113
104011081,"Grafton Surrounds","New South Wales",N,"Administrative and Support Services",25.8991,30.32,44,74.32,0.2541
203031049,"Lorne - Anglesea","Victoria",I,"Transport, Postal and Warehousing",25.8865,29.06,11,40.06,0.2908
505021090,"Nollamara - Westminster","Western Australia",S,"Other Services",25.8859,24.61,79,103.61,0.4519
310031291,"Leichhardt - One Mile","Queensland",S,"Other Services",25.8813,22.31,19,41.31,0.5599
210041541,"Sunbury - West","Victoria",H,"Accommodation and Food Services",25.8704,22.44,21,43.44,0.553
111011206,"Belmont - Bennetts Green","New South Wales",H,"Accommodation and Food Services",25.8591,26.28,41,67.28,0.3842
211011446,"Boronia","Victoria",Q,"Health Care and Social Assistance",25.8558,24.27,128,152.27,0.4652
212011289,"Emerald - Cockatoo","Victoria",H,"Accommodation and Food Services",25.8541,22.21,50,72.21,0.564
113031265,"Junee","New South Wales",M,"Professional, Scientific and Technical Services",25.8499,30.81,32,62.81,0.2389
115011621,"Kellyville - East","New South Wales",S,"Other Services",25.8358,19.18,60,79.18,0.7473
203021040,"Geelong West - Hamlyn Heights","Victoria",N,"Administrative and Support Services",25.8337,22.67,77,99.67,0.5395
208031186,"Chelsea - Bonbeach","Victoria",N,"Administrative and Support Services",25.8069,22.44,49,71.44,0.5498
111031232,"Stockton - Fullerton Cove","New South Wales",Q,"Health Care and Social Assistance",25.8062,25.99,33,58.99,0.393
210041240,"Sunbury","Victoria",N,"Administrative and Support Services",25.7999,19.62,47,66.62,0.7149
212031562,"Hampton Park - West","Victoria",H,"Accommodation and Food Services",25.7943,23.44,29,52.44,0.5003
319011501,"Svensson Heights - Norville","Queensland",M,"Professional, Scientific and Technical Services",25.7931,27.53,23,50.53,0.3368
102021056,"Warnervale - Wadalba","New South Wales",C,"Manufacturing",25.7908,19.16,42,61.16,0.7461
102021046,"Budgewoi - Buff Point - Halekulani","New South Wales",I,"Transport, Postal and Warehousing",25.786,28.77,28,56.77,0.2962
506041137,"Thornlie","Western Australia",S,"Other Services",25.7846,23.75,95,118.75,0.4855
214011373,"Frankston South","Victoria",G,"Retail Trade",25.7753,22.11,88,110.11,0.5658
106021618,"Thornton - Millers Forest","New South Wales",N,"Administrative and Support Services",25.769,19.63,60,79.63,0.7127
506021310,"Kewdale","Western Australia",L,"Rental, Hiring and Real Estate Services",25.7545,22.06,38,60.06,0.5672
406011136,"Whyalla","South Australia",S,"Other Services",25.7515,26.1,62,88.1,0.3868
212031555,"Clyde North - North","Victoria",S,"Other Services",25.7375,17.51,42,59.51,0.8695
318021468,"Annandale (Qld)","Queensland",S,"Other Services",25.7317,22.66,26,48.66,0.5356
212031559,"Cranbourne North - East","Victoria",M,"Professional, Scientific and Technical Services",25.7308,19.74,110,129.74,0.7038
506051138,"Forrestfield - Wattle Grove","Western Australia",Q,"Health Care and Social Assistance",25.7305,20.72,70,90.72,0.6415
207031164,"Box Hill North","Victoria",C,"Manufacturing",25.725,20.1,32,52.1,0.6796
401031011,"Burnside - Wattle Park","South Australia",S,"Other Services",25.718,19.14,62,81.14,0.7438
507051312,"Baldivis - North","Western Australia",C,"Manufacturing",25.713,18.96,21,39.96,0.7562
319031512,"Gympie - North","Queensland",M,"Professional, Scientific and Technical Services",25.7128,28.77,100,128.77,0.2936
319021505,"Kingaroy","Queensland",I,"Transport, Postal and Warehousing",25.7098,28.94,32,60.94,0.2885
511041287,"Geraldton - North","Western Australia",H,"Accommodation and Food Services",25.7094,22.52,5,27.52,0.5416
507041180,"Leeming","Western Australia",S,"Other Services",25.7066,20.47,33,53.47,0.6555
217031475,"Corangamite - South","Victoria",Q,"Health Care and Social Assistance",25.7018,32.31,12,44.31,0.1955
310031293,"Raceview","Queensland",S,"Other Services",25.7018,21.46,55,76.46,0.5977
205041094,"Churchill","Victoria",I,"Transport, Postal and Warehousing",25.693,28.96,49,77.96,0.2871
102011040,"Umina - Booker Bay - Patonga","New South Wales",C,"Manufacturing",25.6927,28.42,40,68.42,0.304
308031223,"Yeppoon","Queensland",N,"Administrative and Support Services",25.6864,24.73,61,85.73,0.4388
111011207,"Belmont South - Blacksmiths","New South Wales",L,"Rental, Hiring and Real Estate Services",25.6832,26.63,25,51.63,0.3644
211051281,"Mooroolbark","Victoria",C,"Manufacturing",25.6824,21.03,44,65.03,0.6209
213041575,"Hillside","Victoria",C,"Manufacturing",25.6819,20.22,23,43.22,0.6703
213041571,"Brookfield","Victoria",H,"Accommodation and Food Services",25.6806,20.64,19,39.64,0.644
504031056,"Ballajura","Western Australia",Q,"Health Care and Social Assistance",25.6664,22.06,58,80.06,0.5633
318021471,"Condon - Rasmussen","Queensland",I,"Transport, Postal and Warehousing",25.6498,25.88,37,62.88,0.3911
102011035,"Narara","New South Wales",S,"Other Services",25.6431,21.89,11,32.89,0.5714
312021352,"Sarina","Queensland",G,"Retail Trade",25.6429,26.1,29,55.1,0.3826
319031514,"Gympie Surrounds","Queensland",M,"Professional, Scientific and Technical Services",25.6341,28.79,158,186.79,0.2903
110031196,"Moree Surrounds","New South Wales",Q,"Health Care and Social Assistance",25.6334,26.54,6,32.54,0.366
213051468,"Werribee - West","Victoria",P,"Education and Training",25.6331,19.1,24,43.1,0.7417
210051245,"Gladstone Park - Westmeadows","Victoria",G,"Retail Trade",25.6182,23.67,81,104.67,0.4825
506011117,"Seville Grove","Western Australia",Q,"Health Care and Social Assistance",25.6131,19.79,32,51.79,0.6942
206011107,"Brunswick West","Victoria",N,"Administrative and Support Services",25.6065,22.37,48,70.37,0.5445
405031122,"Port Pirie","South Australia",I,"Transport, Postal and Warehousing",25.5987,27.63,44,71.63,0.3264
121031412,"Wahroonga (East) - Warrawee","New South Wales",H,"Accommodation and Food Services",25.5976,19.59,49,68.59,0.7067
801061131,"Kingston (ACT)","Australian Capital Territory",I,"Transport, Postal and Warehousing",25.5897,23.54,13,36.54,0.487
308051531,"Boyne Island - Tannum Sands","Queensland",G,"Retail Trade",25.5826,22.18,25,47.18,0.5534
209011198,"Heidelberg - Rosanna","Victoria",S,"Other Services",25.5795,20.53,56,76.53,0.6462
210051445,"Mickleham - Yuroke","Victoria",R,"Arts and Recreation Services",25.577,18.82,25,43.82,0.759
121011682,"Artarmon","New South Wales",G,"Retail Trade",25.5707,18.84,32,50.84,0.7575
211051280,"Montrose","Victoria",Q,"Health Care and Social Assistance",25.564,21.9,21,42.9,0.5672
506041137,"Thornlie","Western Australia",C,"Manufacturing",25.5577,23.54,42,65.54,0.4855
201011482,"Ballarat North - Invermay","Victoria",N,"Administrative and Support Services",25.5295,24.24,44,68.24,0.4533
213041353,"Bacchus Marsh","Victoria",N,"Administrative and Support Services",25.5287,21.55,98,119.55,0.5846
203021040,"Geelong West - Hamlyn Heights","Victoria",C,"Manufacturing",25.5267,22.4,37,59.4,0.5395
213051361,"Hoppers Crossing - North","Victoria",M,"Professional, Scientific and Technical Services",25.5259,22.62,152,174.62,0.5286
204031073,"West Wodonga","Victoria",H,"Accommodation and Food Services",25.5199,26.61,33,59.61,0.359
107031136,"Albion Park - Macquarie Pass","New South Wales",S,"Other Services",25.5162,19.65,82,101.65,0.6983
302011026,"McDowall","Queensland",S,"Other Services",25.5069,18.43,22,40.43,0.784
301021013,"Victoria Point","Queensland",I,"Transport, Postal and Warehousing",25.5056,25.74,62,87.74,0.3909
207031164,"Box Hill North","Victoria",S,"Other Services",25.4971,19.93,68,87.93,0.6796
209041437,"Wollert","Victoria",R,"Arts and Recreation Services",25.4895,18.6,23,41.6,0.7705
101061541,"Yass","New South Wales",Q,"Health Care and Social Assistance",25.4826,24.14,18,42.14,0.4558
104021084,"Coffs Harbour - North","New South Wales",L,"Rental, Hiring and Real Estate Services",25.4779,26.99,141,167.99,0.3439
505011078,"Kingsley","Western Australia",H,"Accommodation and Food Services",25.4754,22.4,17,39.4,0.537
308031213,"Norman Gardens","Queensland",N,"Administrative and Support Services",25.4724,22.42,21,43.42,0.5361
212031308,"Pearcedale - Tooradin","Victoria",Q,"Health Care and Social Assistance",25.4716,23.16,28,51.16,0.4999
206071145,"Clifton Hill - Alphington","Victoria",S,"Other Services",25.4701,21.09,30,51.09,0.6079
106031120,"Lemon Tree Passage - Tanilba Bay","New South Wales",M,"Professional, Scientific and Technical Services",25.47,33.97,35,68.97,0.1498
123021703,"Denham Court - Bardia","New South Wales",G,"Retail Trade",25.4669,17.3,89,106.3,0.8722
301021551,"Southern Moreton Bay Islands","Queensland",I,"Transport, Postal and Warehousing",25.4645,31.31,24,55.31,0.2132
203031490,"Ocean Grove","Victoria",S,"Other Services",25.4429,23.77,69,92.77,0.4705
403031066,"Bellevue Heights","South Australia",G,"Retail Trade",25.4388,19.75,17,36.75,0.6878
506041135,"Huntingdale - Southern River","Western Australia",M,"Professional, Scientific and Technical Services",25.4375,18.04,167,185.04,0.8101
302041046,"Zillmere","Queensland",M,"Professional, Scientific and Technical Services",25.4319,23.03,61,84.03,0.5044
510021267,"East Pilbara","Western Australia",S,"Other Services",25.4304,25.91,3,28.91,0.3814
118011339,"Bondi - Tamarama - Bronte","New South Wales",I,"Transport, Postal and Warehousing",25.4279,21.94,92,113.94,0.5591
103021069,"West Wyalong","New South Wales",M,"Professional, Scientific and Technical Services",25.4164,30.42,23,53.42,0.2354
317011455,"Rangeville","Queensland",I,"Transport, Postal and Warehousing",25.405,25.98,23,48.98,0.3778
203021487,"Grovedale - Mount Duneed","Victoria",H,"Accommodation and Food Services",25.3946,21.82,84,105.82,0.5637
106021616,"Rutherford (South) - Telarah","New South Wales",H,"Accommodation and Food Services",25.3902,22.12,12,34.12,0.5478
101041019,"Bega - Tathra","New South Wales",I,"Transport, Postal and Warehousing",25.3801,28.32,23,51.32,0.2963
211051277,"Kilsyth","Victoria",H,"Accommodation and Food Services",25.3739,21.67,19,40.67,0.5712
301011006,"Wellington Point","Queensland",L,"Rental, Hiring and Real Estate Services",25.3712,20.59,85,105.59,0.6321
315011401,"Torres","Queensland",M,"Professional, Scientific and Technical Services",25.3417,21.24,8,29.24,0.5933
115011558,"Cherrybrook","New South Wales",N,"Administrative and Support Services",25.3366,19.32,60,79.32,0.7116
315011402,"Torres Strait Islands","Queensland",I,"Transport, Postal and Warehousing",25.3303,23.74,0,23.74,0.467
101041025,"Merimbula - Tura Beach","New South Wales",I,"Transport, Postal and Warehousing",25.3167,34.17,32,66.17,0.141
319011497,"Bundaberg North - Gooburrum","Queensland",M,"Professional, Scientific and Technical Services",25.3167,32.16,34,66.16,0.1872
310021282,"Rosewood","Queensland",N,"Administrative and Support Services",25.3097,22.96,39,61.96,0.5024
506051139,"High Wycombe","Western Australia",H,"Accommodation and Food Services",25.3033,22.29,15,37.29,0.5353
301031018,"Tingalpa","Queensland",Q,"Health Care and Social Assistance",25.2978,19.65,37,56.65,0.6875
213011569,"Deer Park","Victoria",C,"Manufacturing",25.2961,22.46,27,49.46,0.5265
208031189,"Edithvale - Aspendale","Victoria",C,"Manufacturing",25.2876,18.94,19,37.94,0.7353
702051066,"Gulf","Northern Territory",M,"Professional, Scientific and Technical Services",25.2867,22.7,0,22.7,0.5138
105031103,"Dubbo Surrounds","New South Wales",M,"Professional, Scientific and Technical Services",25.2723,23.55,37,60.55,0.4733
214021379,"Hastings - Somers","Victoria",M,"Professional, Scientific and Technical Services",25.271,29.26,198,227.26,0.2637
303041071,"Tarragindi","Queensland",I,"Transport, Postal and Warehousing",25.2521,17.17,47,64.17,0.8707
117031331,"Glebe - Forest Lodge","New South Wales",C,"Manufacturing",25.25,23.63,36,59.63,0.4685
121021579,"Wahroonga (West) - Waitara","New South Wales",C,"Manufacturing",25.2303,19.24,15,34.24,0.7116
314021579,"North Lakes","Queensland",L,"Rental, Hiring and Real Estate Services",25.23,19.52,190,209.52,0.6925
112031550,"Banora Point","New South Wales",H,"Accommodation and Food Services",25.2291,28.51,34,62.51,0.2848
205031091,"Phillip Island","Victoria",M,"Professional, Scientific and Technical Services",25.2287,30.94,107,137.94,0.2154
601021007,"Howrah - Tranmere","Tasmania",S,"Other Services",25.2248,20.69,18,38.69,0.6193
206011109,"Pascoe Vale South","Victoria",N,"Administrative and Support Services",25.2219,17.89,31,48.89,0.8096
118021565,"Kingsford","New South Wales",G,"Retail Trade",25.2195,19.44,65,84.44,0.697
310031293,"Raceview","Queensland",I,"Transport, Postal and Warehousing",25.2078,21.05,69,90.05,0.5977
319011494,"Branyan - Kensington","Queensland",M,"Professional, Scientific and Technical Services",25.1998,23.99,25,48.99,0.4506
319031513,"Gympie - South","Queensland",L,"Rental, Hiring and Real Estate Services",25.1877,25.88,48,73.88,0.3732
108021155,"Kempsey","New South Wales",I,"Transport, Postal and Warehousing",25.1767,28.46,64,92.46,0.2847
205021081,"Bairnsdale","Victoria",I,"Transport, Postal and Warehousing",25.1741,32.71,68,100.71,0.1697
111011208,"Charlestown - Dudley","New South Wales",H,"Accommodation and Food Services",25.1578,21.66,76,97.66,0.5618
505011078,"Kingsley","Western Australia",G,"Retail Trade",25.1502,22.12,33,55.12,0.537
203021486,"Corio - Lovely Banks","Victoria",S,"Other Services",25.1483,24.77,59,83.77,0.4153
